start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url
2024-07-27 17:18:00.000,2024-07-27 17:24:00.000,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,1,Men -60 kg Final,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--60-kg/fnl-000100--
2024-07-27 17:30:00.000,2024-07-27 19:00:00.000,2024-07-27,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpb-000300--
2024-07-27 17:38:00.000,2024-07-27 17:49:00.000,2024-07-27,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/r32-000200--
2024-07-27 18:00:00.000,2024-07-27 18:50:00.000,2024-07-27,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool B - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpb-000100--
2024-07-27 18:00:00.000,2024-07-27 18:16:00.000,2024-07-27,FINISHED,Rugby Sevens,RU7,Men,0,Men's Finals,M,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/men/fnl-000400--
2024-07-27 18:30:00.000,2024-07-27 18:46:00.000,2024-07-27,FINISHED,Rugby Sevens,RU7,Men,0,Men's Finals,M,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/men/fnl-000300--
2024-07-27 18:30:00.000,2024-07-27 19:55:00.000,2024-07-27,FINISHED,Water Polo,WPO,Women,0,Women's Preliminary Round - Group B,W,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/women/gpb-000200--
2024-07-27 19:00:00.000,2024-07-27 19:50:00.000,2024-07-27,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool D - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpd-000200--
2024-07-27 19:00:00.000,2024-07-27 20:45:00.000,2024-07-27,FINISHED,Football,FBL,Men,0,Men's Group A,M,HTEAM,Marseille Stadium,MRS,"Marseille Stadium, Marseille",MRS,/en/paris-2024/results/football/men/gpa-000400--
2024-07-27 19:00:00.000,2024-07-27 20:45:00.000,2024-07-27,FINISHED,Football,FBL,Men,0,Men's Group D,M,HTEAM,Parc des Princes,PDP,"Parc des Princes, Paris",PDP,/en/paris-2024/results/football/men/gpd-000300--
2024-07-27 19:00:00.000,2024-07-27 20:30:00.000,2024-07-27,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group A,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpa-000300--
2024-07-27 19:00:00.000,2024-07-27 19:16:00.000,2024-07-27,FINISHED,Rugby Sevens,RU7,Men,3,Men's Finals,M,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/men/fnl-000200--
2024-07-27 19:00:00.000,2024-07-27 19:30:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 19:36:00.000,2024-07-27 20:06:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 19:45:00.000,2024-07-27 21:15:00.000,2024-07-27,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpb-000100--
2024-07-27 19:45:00.000,2024-07-27 20:01:00.000,2024-07-27,FINISHED,Rugby Sevens,RU7,Men,1,Men's Finals,M,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/men/fnl-000100--
2024-07-27 20:00:00.000,2024-07-27 22:33:00.000,2024-07-27,FINISHED,Artistic Gymnastics,GAR,Men,0,Men's Qualification,M,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/artistic-gymnastics/men/qual000003--
2024-07-27 20:05:00.000,2024-07-27 21:30:00.000,2024-07-27,FINISHED,Water Polo,WPO,Women,0,Women's Preliminary Round - Group A,W,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/women/gpa-000200--
2024-07-27 20:12:00.000,2024-07-27 20:42:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 20:15:00.000,2024-07-27 21:45:00.000,2024-07-27,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpa-000100--
2024-07-27 20:48:00.000,2024-07-27 21:18:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 21:00:00.000,2024-07-27 22:45:00.000,2024-07-27,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group A,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpa-000200--
2024-07-27 21:00:00.000,2024-07-27 22:45:00.000,2024-07-27,FINISHED,Football,FBL,Men,0,Men's Group A,M,HTEAM,Nice Stadium,NIC,"Nice Stadium, Nice",NIC,/en/paris-2024/results/football/men/gpa-000300--
2024-07-27 21:00:00.000,2024-07-27 22:45:00.000,2024-07-27,FINISHED,Football,FBL,Men,0,Men's Group D,M,HTEAM,Bordeaux Stadium,BOR,"Bordeaux Stadium, Bordeaux",BOR,/en/paris-2024/results/football/men/gpd-000400--
2024-07-27 21:00:00.000,2024-07-27 22:30:00.000,2024-07-27,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-000300--
2024-07-27 21:00:00.000,2024-07-27 23:15:00.000,2024-07-27,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool C,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpc-000200--
2024-07-27 21:24:00.000,2024-07-27 21:54:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 22:00:00.000,2024-07-27 22:50:00.000,2024-07-27,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool B - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpb-000200--
2024-07-27 22:00:00.000,2024-07-27 22:30:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 22:08:00.000,2024-07-27 22:19:00.000,2024-07-27,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/r32-001500--
2024-07-27 22:36:00.000,2024-07-27 23:06:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 23:00:00.000,2024-07-27 23:50:00.000,2024-07-27,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool A - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpa-000200--
2024-07-27 23:12:00.000,2024-07-27 23:42:00.000,2024-07-27,FINISHED,Surfing,SRF,Men,0,Men's Round 1,M,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/prel--------
2024-07-27 23:48:00.000,2024-07-28 00:18:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 00:24:00.000,2024-07-28 00:54:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 01:00:00.000,2024-07-28 01:30:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 01:36:00.000,2024-07-28 02:06:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 02:12:00.000,2024-07-28 02:42:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 02:48:00.000,2024-07-28 03:18:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 03:24:00.000,2024-07-28 03:54:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 04:00:00.000,2024-07-28 04:30:00.000,2024-07-27,FINISHED,Surfing,SRF,Women,0,Women's Round 1,W,ATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/prel--------
2024-07-28 09:00:00.000,2024-07-28 09:50:00.000,2024-07-28,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000100--
2024-07-28 09:00:00.000,2024-07-28 10:30:00.000,2024-07-28,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group B,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpb-000400--
2024-07-28 09:00:00.000,2024-07-28 15:00:00.000,2024-07-28,FINISHED,Shooting,SHO,Trap Men,0,Trap Men's Training,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,
2024-07-28 09:00:00.000,2024-07-28 11:15:00.000,2024-07-28,FINISHED,Volleyball,VVO,Women,0,Women's Preliminary Round - Pool C,W,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/women/gpc-000100--
2024-07-28 09:30:00.000,2024-07-28 11:06:00.000,2024-07-28,FINISHED,Artistic Gymnastics,GAR,Women,0,Women's Qualification,W,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/artistic-gymnastics/women/qual000001--
2024-07-28 10:00:00.000,2024-07-28 10:50:00.000,2024-07-28,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool B - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpb-000100--
2024-07-28 10:00:00.000,2024-07-28 11:30:00.000,2024-07-28,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpa-000200--
2024-07-28 10:00:00.000,2024-07-28 10:06:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-000200--
2024-07-28 10:06:00.000,2024-07-28 10:12:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-000300--
2024-07-28 10:12:00.000,2024-07-28 10:18:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-000400--
2024-07-28 10:18:00.000,2024-07-28 10:24:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-000600--
2024-07-28 10:24:00.000,2024-07-28 10:30:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-000800--
2024-07-28 10:30:00.000,2024-07-28 12:00:00.000,2024-07-28,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpa-000300--
2024-07-28 10:30:00.000,2024-07-28 10:36:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-001000--
2024-07-28 10:30:00.000,2024-07-28 11:55:00.000,2024-07-28,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000100--
2024-07-28 10:36:00.000,2024-07-28 10:42:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-001100--
2024-07-28 10:42:00.000,2024-07-28 10:48:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-001200--
2024-07-28 10:48:00.000,2024-07-28 10:54:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-001400--
2024-07-28 10:54:00.000,2024-07-28 11:00:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-001500--
2024-07-28 11:00:00.000,2024-07-28 12:45:00.000,2024-07-28,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group C,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpc-000100--
2024-07-28 11:00:00.000,2024-07-28 11:50:00.000,2024-07-28,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool E - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpe-000100--
2024-07-28 11:00:00.000,2024-07-28 11:11:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/r32-000200--
2024-07-28 11:00:00.000,2024-07-28 12:30:00.000,2024-07-28,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-000400--
2024-07-28 11:00:00.000,2024-07-28 11:06:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/r32-001600--
2024-07-28 11:00:00.000,2024-07-28 11:27:00.000,2024-07-28,FINISHED,Rowing,ROW,Men's Pair,0,Men's Pair Heats,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-pair/heat--------
2024-07-28 11:06:00.000,2024-07-28 11:12:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000100--
2024-07-28 11:12:00.000,2024-07-28 11:18:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000200--
2024-07-28 11:16:00.000,2024-07-28 11:27:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 71kg,0,Men's 71kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-71kg/r32-000200--
2024-07-28 11:18:00.000,2024-07-28 11:24:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000300--
2024-07-28 11:24:00.000,2024-07-28 11:30:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000400--
2024-07-28 11:30:00.000,2024-07-28 11:36:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000500--
2024-07-28 11:32:00.000,2024-07-28 11:43:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 71kg,0,Men's 71kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-71kg/r32-000700--
2024-07-28 11:36:00.000,2024-07-28 11:42:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000600--
2024-07-28 11:40:00.000,2024-07-28 13:18:00.000,2024-07-28,FINISHED,Artistic Gymnastics,GAR,Women,0,Women's Qualification,W,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/artistic-gymnastics/women/qual000002--
2024-07-28 11:42:00.000,2024-07-28 11:48:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000700--
2024-07-28 11:48:00.000,2024-07-28 11:59:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 92kg,0,Men's 92kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-92kg/8fnl000300--
2024-07-28 11:48:00.000,2024-07-28 11:54:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/8fnl000800--
2024-07-28 11:54:00.000,2024-07-28 12:00:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/qfnl000100--
2024-07-28 12:00:00.000,2024-07-28 12:50:00.000,2024-07-28,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool C - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpc-000100--
2024-07-28 12:00:00.000,2024-07-28 12:06:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/qfnl000200--
2024-07-28 12:04:00.000,2024-07-28 12:15:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 92kg,0,Men's 92kg - Prelims - Round of 16,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-92kg/8fnl000200--
2024-07-28 12:05:00.000,2024-07-28 13:30:00.000,2024-07-28,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000200--
2024-07-28 12:06:00.000,2024-07-28 12:12:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/qfnl000300--
2024-07-28 12:12:00.000,2024-07-28 12:18:00.000,2024-07-28,FINISHED,Judo,JUD,Men -66 kg,0,Men -66 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/men--66-kg/qfnl000400--
2024-07-28 12:45:00.000,2024-07-28 14:15:00.000,2024-07-28,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpb-000200--
2024-07-28 12:50:00.000,2024-07-28 13:07:00.000,2024-07-28,FINISHED,Rowing,ROW,Men's Four,0,Men's Four Heats,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-four/heat--------
2024-07-28 13:00:00.000,2024-07-28 15:15:00.000,2024-07-28,FINISHED,Volleyball,VVO,Women,0,Women's Preliminary Round - Pool B,W,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/women/gpb-000100--
2024-07-28 13:15:00.000,2024-07-28 14:45:00.000,2024-07-28,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpb-000300--
2024-07-28 13:30:00.000,2024-07-28 15:15:00.000,2024-07-28,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group A,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpa-000100--
2024-07-28 14:00:00.000,2024-07-28 15:30:00.000,2024-07-28,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-000500--
2024-07-28 14:50:00.000,2024-07-28 16:29:00.000,2024-07-28,FINISHED,Artistic Gymnastics,GAR,Women,0,Women's Qualification,W,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/artistic-gymnastics/women/qual000003--
2024-07-28 15:00:00.000,2024-07-28 15:50:00.000,2024-07-28,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool E - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpe-000200--
2024-07-28 15:00:00.000,2024-07-28 16:25:00.000,2024-07-28,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000100--
2024-07-28 15:30:00.000,2024-07-28 15:41:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 57kg,0,Men's 57kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-57kg/r32-000200--
2024-07-28 15:30:00.000,2024-07-28 15:46:00.000,2024-07-28,FINISHED,Rugby Sevens,RU7,Women,0,Women's Pool B,W,HTEAM,Stade de France,STA,Stade de France,STA,/en/paris-2024/results/rugby-sevens/women/gpb-000100--
2024-07-28 15:46:00.000,2024-07-28 15:57:00.000,2024-07-28,FINISHED,Boxing,BOX,Men's 71kg,0,Men's 71kg - Prelims - Round of 32,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-71kg/r32-001000--
2024-07-28 16:00:00.000,2024-07-28 16:50:00.000,2024-07-28,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000200--
